step,x,y,z,weight
43,39.818086,23.356527,8.528366,0.002386
43,38.769044,22.116037,10.700403,0.024476
43,39.129271,22.143438,6.787941,0.000390
43,36.449397,24.207641,7.349359,0.000684
43,42.175864,24.395844,8.052702,0.000123
43,36.873367,23.592036,10.429783,0.020055
43,39.894590,25.632910,10.520535,0.003577
43,39.943637,28.480079,10.431320,0.000118
43,39.132190,22.407216,6.707447,0.000346
43,39.589954,23.874759,6.326617,0.000116
43,40.399702,23.605419,9.046288,0.002594
43,41.490113,22.677017,8.846814,0.001009
43,37.255770,24.648169,9.597030,0.007336
43,38.519226,22.686955,8.369321,0.003785
43,39.663880,24.298917,10.319496,0.008548
43,41.017284,22.936410,9.813916,0.003563
43,38.698142,25.724774,9.116833,0.001934
43,39.602883,23.564554,7.252858,0.000521
43,40.789574,24.459481,7.879780,0.000376
43,40.287210,25.729459,9.276437,0.001027
43,38.790332,25.080752,9.248543,0.003457
43,38.948988,25.369867,8.272031,0.000984
43,39.589380,24.247294,11.481058,0.016039
43,38.741260,25.849541,9.153800,0.001777
43,36.976596,23.763744,8.989805,0.006223
43,36.087070,23.748513,5.623945,0.000047
43,36.711919,24.921111,8.304650,0.001637
43,37.779983,22.989988,6.446544,0.000299
43,36.293607,24.733223,5.686923,0.000036
43,36.864216,24.820554,5.848099,0.000052
43,37.361440,24.144706,4.659965,0.000008
43,37.847371,25.330332,5.577358,0.000024
43,38.248650,24.923003,6.146360,0.000081
43,35.758200,23.054174,5.480804,0.000038
43,37.659838,22.618769,6.328043,0.000258
43,36.997010,25.268555,5.260879,0.000013
43,37.835340,24.361995,5.047104,0.000016
43,38.457046,24.527400,6.702246,0.000238
43,36.657595,23.773291,6.149499,0.000138
43,37.023727,24.169519,7.989699,0.001792
43,36.688571,23.338445,4.885024,0.000016
43,35.730315,25.012383,4.743135,0.000004
43,37.676411,24.282750,6.219415,0.000138
43,35.982366,23.594737,5.514999,0.000039
43,38.015439,23.051817,8.960665,0.007359
43,35.624518,24.659209,5.468853,0.000019
43,37.203353,24.731322,5.443043,0.000027
43,38.638834,23.770081,5.642864,0.000054
43,37.995818,24.886818,7.683203,0.000836
43,37.748583,22.901423,7.305058,0.001093
43,36.129677,23.913142,7.317423,0.000671
43,36.656381,25.339807,6.702302,0.000142
43,35.609888,22.816139,5.820778,0.000068
43,36.030873,23.938904,6.797597,0.000302
43,36.503356,24.030971,5.664675,0.000052
43,37.793294,23.966821,9.912965,0.013050
43,38.370764,23.863401,7.309257,0.000796
43,39.128472,23.126626,9.411807,0.008241
43,38.444034,24.218999,8.868425,0.004321
43,37.733919,23.926610,10.144612,0.015662
43,38.772572,23.523387,8.214833,0.002540
43,39.092499,22.600956,10.579638,0.020504
43,38.804629,21.848636,10.267333,0.018253
43,37.055355,25.981897,9.230242,0.001970
43,36.784540,24.088398,8.413504,0.002924
43,36.281554,25.653707,9.692262,0.003263
43,37.269461,23.746058,9.547890,0.010639
43,37.606494,23.056600,9.262320,0.010019
43,38.460351,26.150899,9.975721,0.002861
43,37.261467,24.709787,9.928996,0.009151
43,38.753565,23.109492,7.709979,0.001520
43,39.292648,21.916951,8.879905,0.004917
43,42.391587,26.156609,6.042170,0.000001
43,39.033475,24.881382,7.907594,0.000865
43,40.194286,24.552521,5.797568,0.000024
43,40.279757,25.668066,8.655288,0.000594
43,38.968497,24.261769,8.204676,0.001778
43,37.002822,24.246037,8.042607,0.001839
43,38.536750,22.576297,5.536282,0.000058
43,38.873313,23.270231,6.823614,0.000411
43,40.268147,23.322277,8.301712,0.001412
43,38.052477,22.571862,8.284837,0.003780
43,37.963322,23.824367,6.504369,0.000260
43,38.721947,24.210743,7.567292,0.000894
43,38.258463,25.436367,6.993400,0.000212
43,40.116443,22.209640,6.048381,0.000071
43,40.161777,24.718675,9.015953,0.001804
43,38.854602,23.375289,7.176512,0.000676
43,40.624847,25.056015,9.243829,0.001296
43,40.045604,23.550865,8.596019,0.002125
43,41.938067,23.881650,5.847216,0.000008
43,37.449841,23.036871,5.356080,0.000045
43,39.831171,22.038725,8.478280,0.002495
43,37.901630,26.925946,7.413789,0.000098
43,40.198253,26.857089,6.031498,0.000005
43,38.712243,23.864136,10.530149,0.017297
43,40.701874,26.792655,7.588911,0.000042
43,40.673316,23.612483,10.567435,0.006708
43,38.529975,22.115099,9.714708,0.013638
43,38.351864,25.173110,7.212635,0.000346
43,40.131874,21.593823,7.550680,0.000636
43,40.252866,25.951803,12.601901,0.004244
43,41.796297,24.214155,9.646273,0.001004
43,41.465346,25.908301,8.673850,0.000184
43,37.493685,26.469402,11.116394,0.004480
43,35.520332,27.139926,8.867417,0.000257
43,36.358383,27.900623,9.031487,0.000158
43,40.202818,25.758088,10.228614,0.002218
43,39.732045,23.910636,10.236511,0.009240
43,42.448369,22.731120,7.752205,0.000100
43,40.458797,22.947334,6.758589,0.000170
43,39.256496,23.193506,8.981223,0.005206
43,39.368330,23.824491,6.869028,0.000308
43,38.251737,27.028450,9.275630,0.000673
43,37.677088,26.551363,7.802621,0.000248
43,39.081062,26.060417,10.128219,0.002862
43,40.442698,27.204710,10.541158,0.000515
43,37.310637,24.668438,6.818805,0.000290
43,36.607472,24.967585,7.526709,0.000595
43,38.935386,26.495694,7.398548,0.000121
43,36.705278,26.781187,8.651831,0.000474
43,37.517339,25.499789,7.420240,0.000393
43,39.151303,25.866933,8.280897,0.000615
43,39.066570,25.366340,6.739555,0.000122
43,37.499459,25.375264,7.757801,0.000674
43,40.474458,21.176078,5.402163,0.000015
43,39.685793,18.479065,8.351379,0.000358
43,38.534431,25.226750,10.160083,0.006871
43,38.182049,23.345658,6.944422,0.000573
43,39.406975,23.428054,8.983611,0.004618
43,40.336153,25.383127,8.668998,0.000726
43,37.926335,26.589703,7.607038,0.000182
43,38.319608,26.123449,8.471535,0.000774
43,38.408653,24.259454,9.699242,0.008962
43,38.662993,25.934834,7.862901,0.000416
43,38.438611,25.836232,9.351822,0.002325
43,38.487462,27.107226,10.359556,0.001330
43,39.657237,24.845221,9.648713,0.003930
43,38.217197,27.411339,8.492702,0.000196
43,38.246966,26.377628,7.912035,0.000319
43,38.034122,24.716677,6.610949,0.000200
43,37.009597,24.415792,9.354316,0.006608
43,36.622111,26.088313,8.275920,0.000623
43,35.607280,25.952235,7.566533,0.000205
43,37.134218,24.790055,8.599302,0.002621
43,36.495897,24.670840,9.612342,0.006460
43,38.339804,26.247944,9.265364,0.001508
43,36.042974,26.513661,9.787285,0.001458
43,38.049985,27.274983,10.840635,0.001542
43,38.900025,24.735643,11.396026,0.016119
43,39.321841,27.123314,8.586218,0.000220
43,39.249107,24.367594,9.353152,0.004868
43,39.674875,24.041784,9.488104,0.005171
43,38.619062,23.425703,9.730619,0.011852
43,38.766815,23.134362,8.386491,0.003394
43,39.391082,21.660274,8.400516,0.002736
43,38.938201,18.359042,7.036940,0.000081
43,39.025089,19.583784,7.390501,0.000367
43,38.181396,22.075549,5.904528,0.000120
43,36.170774,24.073804,7.927523,0.001415
43,38.189164,21.308411,8.360850,0.003521
43,37.780649,20.971748,7.145746,0.000706
43,39.454123,21.091805,8.081715,0.001596
43,37.265112,20.858977,8.440403,0.003473
43,37.650527,22.110841,5.696103,0.000088
43,36.349749,21.469923,8.103516,0.002402
43,40.847257,22.184352,5.146077,0.000008
43,40.443481,25.458486,8.318466,0.000433
43,40.246653,21.860382,8.754993,0.002531
43,36.614723,24.481418,7.116998,0.000450
43,39.539944,21.517721,6.826221,0.000315
43,37.638920,21.808522,6.906489,0.000616
43,38.551965,23.384652,8.291078,0.003062
43,40.393020,23.934015,8.304029,0.001071
43,37.918071,24.470877,6.434307,0.000176
43,37.241706,24.987439,5.751137,0.000041
43,37.618554,22.505964,7.291444,0.001113
43,37.096200,22.507604,5.935681,0.000131
43,36.950047,21.623537,5.664921,0.000075
43,37.311028,21.891905,6.833289,0.000555
43,39.609064,22.447876,5.413932,0.000031
43,39.711361,22.510771,4.967766,0.000012
43,39.153731,23.477389,8.268295,0.002390
43,39.396419,23.631208,5.707993,0.000048
43,41.272122,24.808058,7.220760,0.000085
43,38.923999,23.290175,9.288142,0.007711
43,37.794901,22.603097,8.447285,0.004640
43,39.586990,22.613016,7.645171,0.001058
43,41.150583,27.527746,9.114056,0.000066
43,40.329218,24.963440,9.027496,0.001400
43,40.591980,24.806695,7.971290,0.000404
43,40.882791,24.267283,6.153406,0.000031
43,41.858556,23.396916,5.760951,0.000008
43,42.036445,26.341380,9.718779,0.000175
43,39.544918,27.289707,8.491488,0.000146
43,36.614969,23.492651,5.623678,0.000060
43,38.251344,22.193475,6.886757,0.000583
43,39.289219,25.382152,6.242773,0.000050
43,37.473584,22.822988,6.166783,0.000195
43,37.052969,25.864242,6.585327,0.000083
43,37.890043,23.081673,5.009505,0.000023
43,38.283872,22.486813,6.779241,0.000494
43,38.030586,24.058879,5.907814,0.000087
43,37.672243,24.005839,7.952408,0.001895
43,38.749125,26.106778,6.279471,0.000035
43,39.681797,24.522834,8.518903,0.001613
43,39.640124,24.839567,6.869638,0.000164
43,41.884701,26.466873,8.341514,0.000049
43,40.933339,24.478333,4.583115,0.000001
43,40.150763,24.146766,6.432961,0.000089
43,39.102517,26.053987,7.900104,0.000337
43,39.347178,23.638945,7.193811,0.000531
44,39.506695,19.762094,10.224958,0.000520
44,38.377512,24.281138,9.618521,0.000246
44,40.185749,26.692848,9.997494,0.000331
44,41.667010,27.700684,12.257011,0.000047
44,38.373909,27.052689,13.071461,0.000001
44,40.030154,27.456012,11.072309,0.000050
44,36.797662,26.436738,11.456242,0.000001
44,40.348062,25.163513,10.670804,0.000924
44,40.787217,25.511555,11.672385,0.000435
44,39.259863,23.465375,12.396325,0.000098
44,37.888888,25.796723,13.174659,0.000001
44,38.144941,23.860549,10.829089,0.000088
44,38.940676,24.007263,10.936825,0.000248
44,39.776382,24.744114,12.655264,0.000078
44,36.787829,27.061170,10.962153,0.000001
44,37.720855,22.765768,7.799704,0.000230
44,36.817322,24.987933,8.158049,0.000019
44,39.846527,27.147471,10.255038,0.000114
44,36.789757,27.660492,10.777377,0.000000
44,44.010071,27.598565,14.421616,0.000006
44,40.089759,23.237021,9.407171,0.003745
44,40.629638,22.684653,8.133636,0.010798
44,39.248283,22.934280,10.677409,0.000621
44,39.616687,24.502387,6.430087,0.001945
44,40.614779,21.103457,9.075360,0.006571
44,39.319093,22.562874,8.774973,0.002084
44,40.395913,21.333911,10.991269,0.001634
44,38.975302,22.044837,5.619422,0.001067
44,40.334115,23.980927,8.094994,0.006002
44,37.849300,23.118612,9.616729,0.000153
44,39.837474,24.415068,9.665300,0.001623
44,37.157456,21.809882,9.352799,0.000053
44,36.645063,24.991001,7.733293,0.000014
44,37.768404,20.324180,6.950553,0.000144
44,41.060905,24.653648,7.268138,0.009183
44,41.838798,27.259559,10.806782,0.000406
44,38.390421,24.891452,13.113334,0.000006
44,41.588305,23.756493,7.559694,0.020918
44,39.458647,23.520973,9.701929,0.001416
44,41.873403,26.360476,10.255404,0.001707
44,40.244024,26.018577,7.882760,0.001511
44,41.440449,25.258212,9.514744,0.005007
44,36.689057,23.851759,10.280100,0.000010
44,41.441004,27.283566,8.514142,0.001057
44,40.565159,23.097867,8.303102,0.009343
44,40.550028,22.522058,9.543487,0.006148
44,35.176159,24.185232,10.369914,0.000000
44,36.385948,25.305716,12.756417,0.000000
44,35.114128,24.755221,9.339352,0.000000
44,36.001066,26.457959,8.520635,0.000001
44,38.480696,23.577385,7.564505,0.000678
44,37.756764,25.166173,11.067765,0.000019
44,37.905573,25.353828,8.864237,0.000086
44,36.183836,23.776873,9.461144,0.000006
44,38.751193,26.223407,9.250677,0.000131
44,35.585193,26.223129,10.832162,0.000000
44,37.835498,23.754143,9.389103,0.000144
44,37.153560,23.176968,6.384845,0.000070
44,36.652571,27.648288,9.670964,0.000001
44,36.612200,27.471595,11.241397,0.000000
44,37.149083,23.997173,8.571547,0.000054
44,32.312476,24.271713,12.713799,0.000000
44,39.018333,23.894039,6.855868,0.001275
44,36.189833,23.444182,9.687780,0.000006
44,35.563149,24.162276,11.419570,0.000000
44,39.918760,25.334808,10.996437,0.000388
44,38.506010,27.893438,13.532394,0.000000
44,37.658172,26.281196,8.305695,0.000030
44,39.996091,23.742184,9.549138,0.002741
44,38.597638,26.672456,10.224854,0.000038
44,36.731737,24.232180,8.972665,0.000019
44,37.508546,28.243583,6.596008,0.000002
44,37.116151,20.891675,10.032861,0.000026
44,37.938472,23.002126,10.255049,0.000122
44,36.221588,26.865245,9.048752,0.000001
44,40.362379,24.535520,12.012478,0.000371
44,37.649388,27.244988,9.582320,0.000006
44,39.741494,26.909183,10.884730,0.000081
44,38.220921,23.865914,11.995120,0.000031
44,38.822996,22.128761,13.655797,0.000011
44,39.910695,25.895760,10.684463,0.000320
44,37.270642,24.493797,9.085670,0.000045
44,40.238831,25.254761,11.166985,0.000502
44,40.801206,18.628080,9.149575,0.001565
44,38.837436,18.865752,9.502529,0.000164
44,40.135711,20.903348,12.149331,0.000326
44,36.978295,24.531250,9.480508,0.000021
44,41.973164,24.921514,5.686478,0.010616
44,38.778202,23.228341,10.387859,0.000388
44,39.472465,19.623859,10.418001,0.000394
44,37.848980,19.549743,8.614175,0.000088
44,36.936658,20.977286,12.323781,0.000002
44,40.236585,23.623164,11.537497,0.000793
44,40.146620,19.392091,9.835405,0.001089
44,39.285597,20.349040,10.163959,0.000578
44,38.564275,20.135445,13.151841,0.000008
44,43.211586,23.610831,9.602785,0.028916
44,40.039519,22.285299,9.244606,0.004145
44,37.006115,21.393318,9.736478,0.000030
44,41.464718,20.671017,12.513945,0.000653
44,40.046184,22.395893,11.904750,0.000521
44,39.155843,21.577930,9.504086,0.001130
44,42.948552,21.303361,10.967628,0.010177
44,37.517237,22.747529,11.695813,0.000017
44,39.672018,23.838620,8.780814,0.002526
44,39.767216,19.819574,14.491808,0.000004
44,37.718565,22.153433,12.115837,0.000015
44,39.933136,19.714679,13.281295,0.000031
44,41.688327,24.926537,8.641287,0.010727
44,40.365654,24.363197,8.277537,0.005072
44,40.079175,25.495166,10.452761,0.000644
44,40.670631,22.899645,9.274380,0.007683
44,40.332419,24.271210,8.815866,0.004410
44,41.747635,25.459331,8.862326,0.007190
44,38.121627,23.962314,10.045364,0.000146
44,37.618982,21.912756,7.847542,0.000189
44,38.559541,22.643854,8.476290,0.000786
44,36.314456,22.791393,9.331228,0.000011
44,41.013311,25.705489,9.105085,0.003029
44,41.759706,22.724876,10.281656,0.010668
44,39.379200,21.895059,11.120209,0.000502
44,42.489628,23.729391,10.553440,0.011019
44,39.707334,22.351583,11.194379,0.000729
44,37.382883,23.561444,10.513589,0.000034
44,39.402815,24.862489,10.077479,0.000579
44,41.200884,25.249810,11.403329,0.001000
44,41.472975,21.913833,9.486688,0.013790
44,38.973039,22.752719,10.622099,0.000456
44,38.802910,22.401864,9.517018,0.000753
44,36.440267,22.944300,14.448252,0.000000
44,38.719374,23.609457,13.690749,0.000007
44,40.261120,23.744472,12.093249,0.000427
44,38.398994,25.916516,8.793981,0.000123
44,36.596719,24.137953,11.420999,0.000003
44,37.553969,24.864116,15.184412,0.000000
44,36.634860,25.039480,13.810378,0.000000
44,39.923793,24.216312,13.139606,0.000063
44,36.478717,22.997304,10.537184,0.000007
44,40.274405,26.584499,12.044308,0.000065
44,40.342853,22.366305,14.613838,0.000014
44,39.040839,27.531297,12.090275,0.000005
44,37.996162,26.120761,10.544752,0.000020
44,37.071495,24.696917,11.763130,0.000004
44,38.442680,24.800593,11.683901,0.000039
44,39.107567,25.796229,13.066232,0.000009
44,40.846845,24.508636,14.580771,0.000014
44,38.914749,24.712163,13.944330,0.000004
44,40.468435,22.195931,11.000346,0.002010
44,39.123582,24.950975,13.293432,0.000013
44,37.347451,25.534045,14.437806,0.000000
44,40.166591,25.462814,15.834161,0.000000
44,38.797169,24.491212,12.305389,0.000039
44,37.452692,24.816603,13.525622,0.000001
44,37.822789,27.599293,12.746315,0.000000
44,38.766730,25.348227,13.851194,0.000002
44,38.261405,24.701428,11.024686,0.000060
44,40.965060,24.819098,7.103498,0.007592
44,37.462197,22.604282,9.591696,0.000085
44,41.800305,26.905674,12.145129,0.000155
44,40.766073,24.046768,11.304272,0.001466
44,39.923654,21.717512,13.403158,0.000060
44,39.047219,23.347172,8.832014,0.001281
44,35.524854,19.880685,7.591049,0.000001
44,37.662086,19.505281,8.373315,0.000067
44,35.411187,21.462799,13.677053,0.000000
44,39.833541,22.408008,9.409230,0.003036
44,38.739007,19.587848,8.116271,0.000407
44,37.628072,19.119091,12.206100,0.000003
44,37.415764,19.859876,11.218766,0.000010
44,37.305438,22.368599,8.423088,0.000102
44,37.915947,22.695916,6.345721,0.000281
44,41.926660,20.019929,8.882851,0.012407
44,39.793290,21.786176,10.470277,0.001419
44,41.691479,22.459904,8.947723,0.021235
44,38.952854,19.894298,6.578522,0.000654
44,40.762567,22.786099,9.959651,0.005845
44,38.447205,26.263330,8.288818,0.000110
44,40.192621,27.143695,9.475446,0.000271
44,40.493572,26.011465,13.466865,0.000022
44,41.324225,26.628112,9.459183,0.001408
44,36.937660,26.953807,7.753582,0.000004
44,39.626556,24.498266,9.472600,0.001339
44,38.927491,26.577487,11.103994,0.000033
44,38.149291,24.029960,10.639553,0.000097
44,39.461363,25.811869,12.248612,0.000041
44,36.538377,24.002384,8.187963,0.000018
44,43.258494,22.188055,7.871702,0.060968
44,40.807780,24.214335,9.515462,0.005353
44,38.733606,24.838928,8.805098,0.000446
44,39.620623,24.432355,8.071771,0.002191
44,39.702133,23.025253,8.930073,0.003052
44,41.798098,24.777488,11.326794,0.002299
44,39.809021,27.950218,12.460359,0.000004
44,39.362286,26.682632,10.266383,0.000105
44,36.875227,27.945005,10.261419,0.000000
44,37.177119,22.934709,7.232040,0.000087
44,40.591591,25.776906,8.438199,0.002409
44,41.047668,23.627038,9.094885,0.010065
44,41.888794,27.665684,8.616198,0.000873
44,37.770518,27.773887,11.736905,0.000001
44,37.686591,27.927624,8.291707,0.000005
44,36.653160,25.861415,8.955937,0.000006
44,38.359980,25.911208,6.919829,0.000141
44,40.438460,26.377166,9.298307,0.000878
44,39.462747,22.726846,10.146432,0.001242
44,37.648648,21.948264,8.010283,0.000196
44,36.702162,21.977326,8.313904,0.000033
44,40.066989,21.878178,12.800046,0.000171
44,41.367563,23.912206,11.785620,0.001585
44,40.160029,24.002571,9.253349,0.003458
44,40.928033,20.553697,10.897434,0.002221
44,41.524684,23.032519,12.482220,0.000995
44,41.284534,23.534986,10.950172,0.003808
44,42.373544,21.297457,11.141605,0.006647
44,40.279894,26.933308,10.321449,0.000226
44,36.748540,25.218503,6.066541,0.000012
44,34.139783,24.556041,10.834245,0.000000
44,36.685908,25.119609,7.471164,0.000014
44,37.606561,25.946067,8.883177,0.000032
44,37.089999,26.833241,6.657736,0.000006
44,38.097788,25.293989,9.730520,0.000082
44,37.821266,25.080670,11.613859,0.000013
44,37.812833,25.498420,9.233779,0.000057
44,36.553306,25.545848,9.364814,0.000005
44,38.110049,27.194202,10.047649,0.000011
44,35.986865,22.006998,7.511088,0.000008
44,38.047603,24.889761,9.449486,0.000115
44,35.351155,25.385140,9.685021,0.000000
44,39.169405,25.411315,11.293808,0.000110
44,37.913780,25.719879,8.423634,0.000075
44,40.477555,27.651504,9.641966,0.000178
44,36.731088,26.673755,11.697072,0.000000
44,36.080996,24.602011,9.657193,0.000003
44,39.662853,22.266968,8.964353,0.002998
44,40.947530,21.495841,6.878281,0.013433
44,41.974004,22.823264,9.144232,0.023256
44,42.156482,22.994768,9.721188,0.019113
44,40.689721,24.056185,12.677733,0.000285
44,42.534472,23.353757,9.262590,0.027752
44,41.883663,26.628080,9.259465,0.002329
44,38.382812,22.502921,11.829311,0.000062
44,38.099524,25.177698,9.964802,0.000077
44,39.551341,23.103281,9.650090,0.001797
44,41.004562,23.709246,11.340051,0.001989
44,40.704354,23.505574,11.578068,0.001264
44,40.251341,25.198222,10.990590,0.000621
44,40.345740,23.794826,9.928905,0.003166
44,42.040366,24.403478,10.761251,0.005485
44,38.826441,22.936102,10.859068,0.000300
44,41.342830,24.541807,8.068585,0.011782
44,39.658923,24.223048,10.235414,0.001005
44,42.018454,24.883007,11.620425,0.001853
44,37.446158,22.157361,10.098054,0.000060
44,36.424260,21.350983,11.765180,0.000002
44,37.437295,23.976679,11.685820,0.000011
44,42.579576,26.558184,10.935265,0.001226
44,39.520564,21.042057,10.928006,0.000582
44,41.177515,24.647367,12.662634,0.000338
44,36.513100,23.790843,10.981307,0.000004
44,39.077755,21.771181,14.524384,0.000003
44,40.995997,24.929046,10.241701,0.002776
44,40.077555,23.902242,13.233627,0.000075
44,39.076954,23.002791,11.716563,0.000184
44,39.613588,23.175014,11.911512,0.000290
44,37.374408,25.063072,8.286989,0.000050
44,37.955682,26.094794,9.857926,0.000031
44,35.845513,24.871943,11.436067,0.000000
44,40.260259,24.560685,11.825957,0.000405
44,38.998073,24.011731,9.551771,0.000709
44,37.522321,25.724770,10.871251,0.000010
44,36.981022,23.704985,10.437085,0.000017
44,36.890823,24.173699,10.255366,0.000013
44,37.659118,22.432537,12.735424,0.000006
44,38.176824,21.994554,8.609673,0.000414
44,37.110943,25.786998,10.143395,0.000008
44,39.321288,25.127085,12.416430,0.000047
44,39.562916,28.630918,12.746144,0.000001
44,37.789813,25.263833,12.522185,0.000004
44,42.171151,22.830264,11.346669,0.005599
44,39.136430,26.772675,12.078322,0.000013
44,37.377741,25.211944,11.823934,0.000004
44,36.394244,24.833737,10.748295,0.000002
44,39.303390,23.908087,8.056557,0.001849
44,38.405842,25.319473,9.169327,0.000173
44,38.881493,24.881580,10.776413,0.000168
44,39.231267,25.700475,11.086679,0.000115
44,40.137347,23.336540,11.461488,0.000830
44,40.853848,23.712594,11.046815,0.002285
44,42.508129,27.149074,11.700263,0.000293
44,43.961599,22.344506,9.587284,0.041420
44,40.949747,27.542589,7.257027,0.000585
44,38.818744,21.898265,8.210053,0.001184
44,38.008245,26.251778,9.390920,0.000038
44,42.261549,25.429021,12.345982,0.000647
44,39.301344,24.529065,12.158096,0.000091
44,42.471445,25.735673,11.560798,0.001378
44,40.548328,24.563272,11.373016,0.000871
44,41.372512,26.989107,12.934946,0.000038
44,39.556375,24.908042,10.149908,0.000651
44,40.253834,22.683633,13.081223,0.000147
44,40.574665,22.516522,14.097092,0.000043
44,40.644201,24.316560,11.335796,0.001124
44,35.957325,28.200128,10.531060,0.000000
44,36.942065,26.192400,9.166880,0.000007
44,37.272890,25.983251,10.627348,0.000006
44,37.300050,24.259620,9.918243,0.000035
44,35.363094,23.064987,6.530209,0.000002
44,36.656407,23.551301,4.458357,0.000009
44,38.250426,24.074755,7.771560,0.000395
44,37.407355,22.197180,10.822299,0.000033
44,38.880616,24.797896,9.228757,0.000477
44,39.770131,25.976313,9.062737,0.000678
44,38.709718,24.392970,10.810961,0.000168
44,37.567591,25.534141,8.492529,0.000047
44,39.560111,24.401333,8.669502,0.001797
44,40.455461,25.018467,10.201930,0.001614
44,38.427418,24.939084,10.835973,0.000079
44,40.651563,24.320724,9.912463,0.003508
44,38.760339,25.034027,8.700735,0.000424
44,38.165342,24.204737,8.160476,0.000310
44,39.466059,25.274889,7.185103,0.001129
44,42.063817,23.783850,10.774131,0.007134
44,36.871529,26.778886,12.317942,0.000000
44,40.665741,21.901059,10.067646,0.004888
44,37.986696,24.450520,10.529436,0.000067
44,39.568479,22.700829,7.722455,0.003510
44,41.628366,23.550519,7.827689,0.022563
44,38.435989,21.664885,8.682179,0.000577
44,39.446122,23.800394,12.193732,0.000144
44,38.279833,22.208538,11.362223,0.000086
44,37.577412,24.138747,10.664170,0.000035
44,37.357669,25.383194,13.804168,0.000000
44,38.807779,25.552446,10.269924,0.000140
44,39.892802,23.014002,10.731420,0.001306
44,36.205084,24.430785,11.401850,0.000001
44,39.479602,23.697662,8.308589,0.002379
44,39.690204,23.082290,7.839683,0.003856
44,39.351302,23.339347,9.586904,0.001377
44,40.889261,22.841697,10.636381,0.004030
44,40.907517,23.090782,12.557071,0.000539
44,42.781777,26.017062,11.040032,0.002068
44,39.594108,25.381776,12.158130,0.000077
44,40.618368,23.173223,12.440055,0.000469
44,41.963174,24.083773,12.067392,0.001652
44,38.897530,22.932551,11.043093,0.000282
44,39.682383,22.857691,10.214253,0.001537
44,40.002460,24.662127,11.577928,0.000376
44,39.140059,25.884718,13.702217,0.000003
44,40.806829,23.682345,12.398951,0.000520
44,40.153833,21.257812,10.675133,0.001617
44,39.437720,21.828048,8.741138,0.002354
44,40.785687,21.570148,10.478195,0.003870
44,38.491083,21.423164,11.263545,0.000116
44,39.947785,23.383825,11.330082,0.000756
44,37.649312,23.964730,9.461095,0.000094
44,39.591940,24.361397,10.926461,0.000504
44,34.164130,25.789877,9.602234,0.000000
44,36.895031,25.440774,10.482463,0.000005
44,35.264427,24.634192,9.993482,0.000000
44,38.855026,24.882126,11.073612,0.000125
44,37.146086,23.452886,10.668704,0.000020
44,38.055190,23.504975,10.858739,0.000083
44,37.523824,22.350760,8.941328,0.000127
44,36.980436,24.774740,14.278302,0.000000
44,35.086624,25.117937,11.318185,0.000000
44,36.316719,23.377214,10.113813,0.000006
44,36.059434,24.191507,10.463693,0.000002
44,39.965325,22.572832,10.911924,0.001269
44,36.122158,23.031731,8.237500,0.000010
44,39.957972,24.716033,7.560182,0.002940
44,40.444138,25.906485,7.247359,0.002096
44,39.658738,25.388823,8.820789,0.001049
44,40.125047,23.510187,11.313849,0.000907
44,39.369369,25.873542,10.259761,0.000233
44,38.188584,26.398877,8.805672,0.000056
44,37.147020,26.406304,9.926050,0.000005
44,41.717831,27.155110,7.657903,0.001735
44,38.098192,24.169575,10.948282,0.000065
44,40.843910,22.743034,8.804524,0.011082
44,38.931552,23.121986,7.578348,0.001451
44,39.322950,24.223958,11.034836,0.000348
44,38.135024,23.329838,10.115496,0.000173
44,43.959701,23.855844,10.021157,0.024796
44,37.316569,27.285860,8.822779,0.000005
44,38.118642,23.538398,8.052749,0.000374
44,37.448204,25.734836,8.644232,0.000031
44,41.046807,25.881726,7.571885,0.003792
44,40.650552,24.850280,12.185766,0.000339
44,42.748640,25.006491,7.609975,0.022380
44,41.893217,25.097780,7.621095,0.013164
44,40.322913,22.332889,10.871494,0.001947
44,42.595542,24.861538,9.991228,0.010169
44,39.075472,26.369203,11.169980,0.000047
44,40.887660,23.471716,9.606176,0.007148
44,38.804085,26.962136,9.603245,0.000055
44,39.657231,23.755106,12.496745,0.000131
44,39.799225,23.913088,10.821381,0.000859
44,39.439572,23.690668,10.620589,0.000704
44,37.883089,25.794699,10.506413,0.000023
44,41.016528,21.657397,11.015420,0.003114
44,38.522149,22.229584,10.803899,0.000207
44,40.696438,23.642688,9.590439,0.005746
44,40.569743,24.906048,10.180856,0.001973
44,38.328464,23.396079,9.281167,0.000370
44,40.325881,21.942166,7.462508,0.008267
44,37.852419,21.627398,9.600714,0.000153
44,41.223391,23.256427,10.885247,0.004102
44,40.123029,22.299459,10.825318,0.001632
44,40.094939,23.375096,11.907871,0.000489
44,40.406778,27.512456,14.635603,0.000001
44,38.168988,26.871729,13.882173,0.000000
44,47.579165,25.387023,9.056147,0.005715
44,37.942074,27.073497,8.858581,0.000018
44,36.974189,27.951272,12.166296,0.000000
44,41.839943,30.165522,9.344897,0.000011
44,41.741417,27.259955,11.549351,0.000190
44,40.315364,23.876999,10.270333,0.002374
44,40.575882,24.271193,9.677717,0.003828
44,39.441893,23.527471,10.100676,0.001083
44,40.075647,24.610524,9.704933,0.001880
44,38.512710,24.499547,9.322995,0.000316
44,40.126200,24.524284,10.842101,0.000931
44,42.166931,24.137631,12.280790,0.001421
